STD_ID,YEAR_ID,GENDER_ID,NATIONALITY,MAJOR_ID,STS_ID,PUNISH_STS_ID,ACC_HOURS,ACC_AVG,BRANCH_COUNTRY,BRANCH_AVG,ACD_STS_ID,ACD_STS
8945,2014,1,800,22,1,0,15,87.8,800,80,1,0
8946,2014,1,800,22,1,0,15,84,800,80,1,0
8947,2014,2,800,22,1,0,15,86,800,80,1,0
8948,2014,2,800,22,1,0,15,92.8,800,80,1,0
8949,2014,2,800,22,1,0,15,85.4,800,80,1,0
8950,2014,1,800,22,1,0,12,87.3,800,80,1,0
8951,2014,2,800,22,1,0,15,93.2,800,80,1,0
8952,2014,2,800,22,1,0,15,81.4,800,80,1,0
8953,2014,2,800,22,1,0,31,88.9,800,80,1,0
8954,2014,2,800,22,1,0,30,86.4,800,80,1,0
8955,2014,2,800,22,1,0,15,93.2,800,80,1,0
8956,2014,2,800,22,1,0,15,92.4,800,80,1,0
8957,2014,1,800,22,1,0,15,69.6,800,80,1,0
8958,2014,1,800,22,1,0,15,89,800,80,1,0
8959,2014,2,800,22,1,0,30,87.3,800,80,1,0
8960,2014,1,800,22,1,0,18,61.6,800,80,1,0
8961,2014,2,922,22,1,0,15,91.8,922,80,1,0
8962,2014,2,800,22,1,0,15,79.2,800,80,1,0
8963,2014,2,800,22,1,0,15,90.6,800,80,1,0
8964,2014,2,800,22,1,0,15,79.4,800,80,1,0
8965,2014,2,800,22,1,0,15,69.4,800,80,1,0
8966,2014,1,1,8,1,0,117,66.5,1,74.1,1,0
8967,2014,1,1,8,2,0,132,63,310,87.72,1,0
8968,2014,2,1,8,2,,132,62,1,75.6,1,0
8969,2014,2,1,21,1,0,143,75.4,310,99.79,1,0
8970,2014,2,1,6,4,0,0,,610,75,10,1
8971,2014,1,320,7,7,1,15,56.8,610,77.5,4,0
8972,2014,1,1,5,2,,160,88.9,1,83.1,3,0
8973,2014,2,2,11,1,0,134,67.3,1,86.2,1,0
8974,2014,2,2,5,4,0,0,,1,92,10,1
8975,2014,1,1,7,4,0,0,,1,73.5,10,1
8976,2014,1,1,6,1,0,115,76.4,1,77.7,1,0
8977,2014,2,1,15,2,0,132,84.4,1,82.3,3,0
8978,2014,2,321,1,7,0,37,71.7,1,87.6,12,1
8979,2014,1,1,1,1,0,81,73.6,1,75.4,1,0
8980,2014,2,1,8,1,1,74,58.4,310,95.07,5,0
8981,2014,1,1,21,1,0,144,70.2,1,81.7,1,0
8982,2014,1,1,3,4,0,0,,1,90.1,10,1
8983,2014,1,1,8,2,0,132,63.6,1,81.9,1,0
8984,2014,1,1,10,1,0,110,62.2,1,79.4,1,0
8985,2014,2,800,11,1,0,152,91.3,1,93.9,3,0
8986,2014,1,1,5,4,0,0,,1,85.6,10,1
8987,2014,1,1,8,4,0,39,55.5,1,91.1,10,1
8988,2014,2,1,8,2,0,132,70.8,1,73.8,1,0
8989,2014,1,1,8,2,,132,62.1,1,75,1,0
8990,2014,1,2,21,1,0,123,57,310,94.45,4,0
8991,2014,2,1,11,1,0,148,77.5,1,93.5,1,0
8992,2014,1,321,2,2,0,132,78,1,82.6,1,0
8993,2014,1,322,5,4,0,6,53,1,81.6,10,1
8994,2014,1,1,8,2,0,132,79.2,310,96.57,1,0
8995,2014,2,1,5,1,0,151,75.9,1,93.3,1,0
8996,2014,2,1,6,4,0,0,,1,74.9,10,1
8997,2014,1,1,6,1,0,108,72.3,1,69,1,0
8998,2014,2,1,15,2,,132,89.2,1,91.9,3,0
8999,2014,1,1,8,2,0,132,88.1,1,87.6,3,0
9000,2014,2,1,5,7,0,0,,1,86.5,1,0
9001,2014,2,2,2,2,0,132,70.2,310,89.9,1,0
9002,2014,2,1,3,1,0,137,65.3,1,83.5,1,0
9003,2014,1,321,3,3,0,10,49.4,310,84.25,7,1
9004,2014,2,1,21,1,0,151,80,1,96.1,1,0
9005,2014,1,1,1,1,0,107,63,1,82.5,1,0
9006,2014,1,1,5,2,0,160,75.5,1,87,1,0
9007,2014,2,1,9,4,0,34,67.8,1,82.1,10,1
9008,2014,2,1,7,4,0,0,,1,90.8,10,1
9009,2014,1,1,7,4,0,0,,1,79.8,10,1
9010,2014,2,1,9,2,0,132,75.6,1,92.2,1,0
9011,2014,2,1,5,1,0,154,87.6,1,97.3,3,0
9012,2014,2,1,7,4,0,0,,610,77.5,10,1
9013,2014,1,1,8,2,0,132,71,1,78.8,1,0
9014,2014,1,1,3,4,0,13,84.4,313,95.3,10,1
9015,2014,2,1,9,2,0,132,84.5,1,87.8,3,0
9016,2014,2,1,15,2,0,132,73.3,1,85.4,1,0
9017,2014,1,1,4,1,0,152,76.9,310,98.96,1,0
9018,2014,1,1,3,1,0,149,75.1,1,95.5,1,0
9019,2014,1,1,5,4,0,0,,1,83.7,10,1
9020,2014,1,1,10,7,0,0,,800,79.9,1,0
9021,2014,1,1,7,7,0,0,,1,74.1,1,0
9022,2014,2,1,21,7,0,0,,1,90.3,1,0
9023,2014,1,1,7,7,0,3,40.3,610,80,5,0
9024,2014,2,1,21,4,0,13,65.8,313,93,10,1
9025,2014,2,1,7,4,0,3,47,313,97.4,10,1
9026,2014,2,1,7,4,0,0,,1,89.6,10,1
9027,2014,1,1,6,3,0,6,46.4,643,70,7,1
9028,2014,1,1,5,4,0,69,60.8,310,94.13,10,1
9029,2014,1,1,4,7,0,27,83.8,310,95.09,1,0
9030,2014,1,1,6,1,0,127,84.5,310,88.18,3,0
9031,2014,2,1,8,2,0,132,69,1,80,1,0
9032,2014,1,321,8,7,0,9,50,1,90,12,1
9033,2014,1,1,7,4,0,0,,1,78.6,10,1
9034,2014,1,1,1,2,0,132,71.6,313,79.3,1,0
9035,2014,1,650,2,4,0,56,66.7,1,89.9,10,1
9036,2014,2,1,8,2,0,132,63.9,1,78.9,1,0
9037,2014,2,1,4,1,1,154,71.1,1,87.4,1,0
9038,2014,1,1,4,2,0,160,72.7,310,97.89,1,0
9039,2014,1,1,2,1,0,126,64.8,1,82.8,1,0
9040,2014,1,1,3,4,0,0,,1,95.2,10,1
9041,2014,1,1,9,2,0,132,72,1,74.4,1,0
9042,2014,2,2,15,4,0,0,,1,88.1,10,1
9043,2014,1,1,2,1,0,92,58.1,1,73.3,2,0
9044,2014,2,1,7,3,0,9,48.2,1,77,7,1
9045,2014,2,1,7,4,0,21,54.6,1,71.1,10,1
9046,2014,1,1,8,1,0,84,64.3,1,78.2,1,0
9047,2014,1,1,7,3,0,6,45.8,1,74.2,7,1
9048,2014,2,1,8,4,0,0,,610,82.5,10,1
9049,2014,1,1,4,1,0,154,73,1,83.5,1,0
9050,2014,1,1,3,1,0,133,62.7,314,90.3,1,0
9051,2014,1,1,9,2,0,132,85.7,1,95.1,3,0
9052,2014,2,1,11,4,0,0,,1,95.4,10,1
9053,2014,1,1,4,1,0,150,86.9,1,91.1,3,0
9054,2014,1,1,11,7,0,0,35,610,96.9,5,0
9055,2014,1,1,6,7,0,6,50.7,310,88.63,5,0
9056,2014,2,1,3,1,0,142,75.1,1,91.8,1,0
9057,2014,2,1,6,2,0,132,68.2,1,76,1,0
9058,2014,2,2,15,2,0,132,79.5,1,80.7,1,0
9059,2014,2,1,8,2,0,132,70.1,1,84.5,1,0
9060,2014,1,1,6,1,0,124,69,1,76.6,1,0
9061,2014,2,1,10,4,0,0,,1,85.2,10,1
9062,2014,1,322,10,7,0,0,35,1,91.1,5,0
9063,2014,2,1,21,1,0,150,71.6,1,83.2,1,0
9064,2014,2,1,15,2,0,132,77.5,1,80.9,1,0
9065,2014,1,1,5,1,0,134,61.5,1,80,1,0
9066,2014,1,1,8,2,,132,65.6,1,79.8,1,0
9067,2014,2,1,7,1,0,85,69.6,1,81.8,1,0
9068,2014,1,1,10,3,0,9,47.8,1,81,7,1
9069,2014,2,1,15,2,0,132,81.4,1,76.9,1,0
9070,2014,2,1,21,4,0,0,,313,94.6,10,1
9071,2014,2,321,6,4,0,0,,1,88.6,10,1
9072,2014,1,1,1,2,,132,72,1,78,1,0
9073,2014,1,1,4,1,0,149,77.1,1,92.4,1,0
9074,2014,2,1,8,2,0,132,70,1,64.8,1,0
9075,2014,2,1,15,4,0,0,,1,77.5,10,1
9076,2014,2,1,7,1,0,120,70.3,1,79.3,1,0
9077,2014,2,1,7,4,0,0,,1,79.9,10,1
9078,2014,1,1,5,4,0,0,,312,83.7,10,1
9079,2014,2,1,15,2,0,132,77.3,310,77.5,1,0
9080,2014,2,1,8,2,0,132,82,1,89.7,1,0
9081,2014,1,1,3,4,0,0,,1,84,10,1
9082,2014,1,1,2,2,0,132,85.5,1,78.7,3,0
9083,2014,1,1,1,4,0,33,55,312,78.48,10,1
9084,2014,1,1,7,3,0,56,56.5,1,74.7,7,1
9085,2014,2,1,8,1,0,102,63.1,1,75,1,0
9086,2014,2,1,8,2,0,132,82,1,79.5,1,0
9087,2014,1,1,5,1,0,138,69.1,313,93.5,1,0
9088,2014,1,1,1,2,0,132,65.3,1,71.7,1,0
9089,2014,1,1,5,1,0,104,64.7,310,97.71,1,0
9090,2014,2,1,8,1,0,117,77.4,1,81.6,1,0
9091,2014,1,1,15,2,0,132,90.2,1,93.3,3,0
9092,2014,2,1,8,2,0,132,68.1,310,96.19,1,0
9093,2014,2,1,8,4,0,0,,313,78.6,10,1
9094,2014,2,1,10,4,0,9,49.1,1,72.3,10,1
9095,2014,2,1,15,2,0,132,92.9,1,94.2,3,0
9096,2014,1,1,3,1,0,134,70,1,87,1,0
9097,2014,1,1,2,2,,132,68.1,1,91.7,1,0
9098,2014,2,1,8,2,0,132,90.2,1,76.3,3,0
9099,2014,2,1,6,2,0,132,86.5,1,97,3,0
9100,2014,1,342,4,4,0,47,68.4,2,89.2,10,1
9101,2014,2,1,8,4,0,24,81,1,81.2,10,1
9102,2014,1,2,21,4,0,13,50.2,310,90.78,10,1
9103,2014,1,1,8,7,0,37,56.1,1,77.6,12,1
9104,2014,2,1,15,4,0,0,,1,94,10,1
9105,2014,1,1,21,1,0,151,74,1,83.8,1,0
9106,2014,1,1,8,2,,132,80,1,86.1,1,0
9107,2014,2,1,11,1,0,140,64.7,1,88,1,0
9108,2014,1,1,21,4,0,0,,1,80,10,1
9109,2014,2,1,8,2,0,132,74.4,1,76.1,1,0
9110,2014,2,1,15,2,0,132,77.7,1,82.8,1,0
9111,2014,2,1,10,2,0,132,65.4,1,82.1,1,0
9112,2014,2,1,10,4,0,0,,1,81,10,1
9113,2014,2,1,8,3,0,9,47.9,643,73.3,7,1
9114,2014,2,1,3,1,0,155,73.4,1,90.7,1,0
9115,2014,1,1,15,1,1,111,76.8,1,80.3,1,0
9116,2014,1,1,2,2,,132,78.4,1,84.3,1,0
9117,2014,2,1,8,3,0,33,55.5,1,80.5,7,1
9118,2014,1,1,10,2,0,132,68.7,1,87.8,1,0
9119,2014,2,1,4,4,0,0,,1,88.2,10,1
9120,2014,1,1,21,4,0,40,58.6,1,86.6,10,1
9121,2014,2,1,8,2,0,132,83.4,1,80,1,0
9122,2014,2,1,2,4,0,0,,1,90.9,10,1
9123,2014,2,320,15,4,0,0,,1,86.3,10,1
9124,2014,2,1,8,1,0,114,62.1,1,76,1,0
9125,2014,2,1,7,4,0,6,58,1,73.5,10,1
9126,2014,2,1,5,4,0,0,,1,93,10,1
9127,2014,1,1,10,2,0,132,74,310,76.3,1,0
9128,2014,1,1,21,4,0,52,58.6,1,82.7,10,1
9129,2014,2,1,7,4,0,0,,1,86.1,10,1
9130,2014,2,1,8,2,0,132,76.2,1,75.9,1,0
9131,2014,2,1,15,2,0,132,81.1,1,83.7,1,0
9132,2014,2,1,15,4,0,0,,1,76.1,10,1
9133,2014,1,1,4,1,0,145,77.3,1,94.4,1,0
9134,2014,1,1,3,1,0,146,77.1,1,85.7,1,0
9135,2014,1,321,4,1,0,149,79,310,99.63,1,0
9136,2014,2,1,10,3,0,9,49.9,1,93.5,7,1
9137,2014,2,1,2,4,0,0,,1,92,10,1
9138,2014,1,1,10,3,0,34,54.5,1,77.8,7,1
9139,2014,1,1,2,2,0,132,70.7,1,82.8,1,0
9140,2014,1,1,8,2,,132,70.5,1,80.1,1,0
9141,2014,1,330,2,4,0,65,90.6,310,96,10,1
9142,2014,2,1,3,1,0,107,58.2,316,88.3,4,0
9143,2014,1,1,11,7,0,0,,1,96.7,1,0
9144,2014,2,1,7,2,0,132,64.1,1,83.7,1,0
9145,2014,2,1,15,2,0,132,82.3,1,81.5,1,0
9146,2014,2,800,9,2,0,132,71.5,1,80.6,1,0
9147,2014,1,2,10,2,0,132,94,1,92.2,3,0
9148,2014,1,1,5,1,0,132,77.9,313,95.1,1,0
9149,2014,2,1,15,2,0,132,69,1,84.5,1,0
9150,2014,2,1,21,1,0,145,68.5,1,84.2,1,0
9151,2014,1,1,2,2,,132,71,1,86.8,1,0
9152,2014,1,1,8,7,0,6,46,1,78.9,5,0
9153,2014,1,1,3,1,0,142,67.7,1,86.7,1,0
9154,2014,2,1,7,2,0,132,66.9,1,73.3,1,0
9155,2014,2,1,21,1,0,150,79.1,310,100,1,0
9156,2014,1,1,6,3,0,3,38.6,1,73.8,7,1
9157,2014,1,1,21,4,0,0,,1,90.1,10,1
9158,2014,1,1,21,1,0,145,79.1,1,85,1,0
9159,2014,1,1,8,2,0,132,81,1,86.3,1,0
9160,2014,1,321,11,1,0,87,58.3,321,77.97,5,0
9161,2014,1,1,2,4,0,0,35,1,81.3,10,1
9162,2014,1,1,8,4,0,0,,1,83.8,10,1
9163,2014,1,1,6,1,0,108,63.8,1,85.5,1,0
9164,2014,1,1,8,1,0,102,75.5,1,74.7,1,0
9165,2014,1,1,15,3,0,9,45.3,1,79.8,7,1
9166,2014,1,1,2,4,0,6,55,1,81.3,10,1
9167,2014,2,1,10,2,0,132,80.3,1,78.4,1,0
9168,2014,2,1,8,2,0,132,92.7,310,84.9,3,0
9169,2014,1,1,1,1,0,85,60.6,1,83.4,1,0
9170,2014,2,1,8,2,,132,62.8,1,82.9,1,0
9171,2014,2,1,15,2,0,132,87,1,90.3,3,0
9172,2014,1,1,11,2,,160,74.4,1,84.1,1,0
9173,2014,2,1,5,1,0,94,61.5,310,96.2,1,0
9174,2014,1,1,10,7,0,9,66,610,85.4,1,0
9175,2014,1,1,6,1,0,108,68.6,1,82.5,1,0
9176,2014,2,1,5,1,0,153,74.4,1,89.4,1,0
9177,2014,1,2,9,2,0,132,78.2,313,89.5,1,0
9178,2014,1,1,10,2,0,132,68,310,96.29,1,0
9179,2014,2,1,5,1,0,143,66,1,86.9,1,0
9180,2014,1,810,7,2,1,132,77.1,313,94.2,1,0
9181,2014,1,321,7,2,0,132,86.9,321,78.9,3,0
9182,2014,1,1,6,4,0,3,44,310,76.6,10,1
9183,2014,1,1,8,4,0,6,56,1,78.4,10,1
9184,2014,2,1,21,1,0,143,69.7,1,91.3,1,0
9185,2014,2,1,8,2,0,132,67,1,80.4,1,0
9186,2014,1,1,11,2,,160,94.2,1,93.7,3,0
9187,2014,2,2,6,2,0,132,72.4,310,77.5,1,0
9188,2014,2,1,7,2,0,132,75.7,1,80.6,1,0
9189,2014,2,1,8,2,0,132,72.8,1,79.3,1,0
9190,2014,1,2,5,7,0,82,67.8,313,96.7,12,1
9191,2014,2,1,8,1,0,129,64,1,74.4,1,0
9192,2014,1,1,8,2,,132,68.7,1,84.4,1,0
9193,2014,2,1,5,4,0,0,,1,83.9,10,1
9194,2014,2,1,8,2,0,132,73.4,1,85.9,1,0
9195,2014,1,2,10,1,0,74,56.5,314,82.5,2,0
9196,2014,1,1,11,2,,160,78.8,1,94.6,1,0
9197,2014,2,800,22,1,0,15,87.8,800,80,1,0
9198,2014,1,800,22,1,0,15,82,800,80,1,0
9199,2014,1,800,22,1,0,15,89.2,800,80,1,0
9200,2014,2,800,22,1,0,18,85.5,800,80,1,0
9201,2014,1,800,22,1,0,15,90.6,800,80,1,0
9202,2014,2,800,22,1,0,30,91.6,800,80,1,0
9203,2014,2,800,22,1,0,30,93.9,800,80,1,0
9204,2014,1,800,22,1,0,15,83,800,80,1,0
9205,2014,2,800,22,1,0,15,88.4,800,80,1,0
9206,2014,1,800,22,1,0,15,90.6,800,80,1,0
9207,2014,2,800,22,1,0,15,81.6,800,80,1,0
9208,2014,2,800,22,1,0,15,87,800,80,1,0
9209,2014,1,893,22,1,0,15,84.6,893,80,1,0
9210,2014,2,800,22,1,0,15,90.8,800,80,1,0
9211,2014,2,800,22,1,0,15,89.8,800,80,1,0
9212,2014,2,800,22,1,0,15,87.4,800,80,1,0
9213,2014,1,800,22,1,0,15,89.2,800,80,1,0
9214,2014,2,800,22,1,0,30,87.8,800,80,1,0
9215,2014,1,890,22,1,0,15,87.8,890,80,1,0
9216,2014,2,800,22,1,0,15,86.4,800,80,1,0
9217,2014,2,800,22,1,0,15,92.8,800,80,1,0
9218,2014,1,800,22,1,0,15,84.6,800,80,1,0
9219,2014,2,800,22,1,0,15,81.4,800,80,1,0
9220,2014,2,800,22,1,0,30,82,800,80,1,0
9221,2014,2,800,22,1,0,30,71.3,800,80,1,0
9222,2014,2,800,22,1,0,15,79.2,800,80,1,0
9223,2014,2,800,22,1,0,15,90.2,800,80,1,0
9224,2014,2,643,22,1,0,18,88.8,643,80,1,0
9225,2014,1,800,22,1,0,30,91.4,800,80,1,0
9226,2014,1,800,22,1,0,15,87.2,800,80,1,0
9227,2014,2,800,22,1,0,15,90,800,80,1,0
9228,2014,2,800,22,1,0,15,93.2,800,80,1,0
9229,2014,1,800,22,1,0,31,84.2,800,80,1,0
9230,2014,2,800,22,1,0,15,79.8,800,80,1,0
9231,2014,2,800,22,1,0,15,84.2,800,80,1,0
9232,2014,1,800,22,1,0,30,82.8,800,80,1,0
9233,2014,2,800,22,1,0,15,93.2,800,80,1,0
9234,2014,1,800,22,1,0,15,73,800,80,1,0
9235,2014,1,800,22,1,0,30,87.8,800,80,1,0
9236,2014,1,800,22,1,0,15,91,800,80,1,0
9237,2014,2,800,22,1,0,15,92.6,800,80,1,0
9238,2014,1,800,22,1,0,15,86.6,800,80,1,0
9239,2014,2,800,22,1,0,15,89.8,800,80,1,0
9240,2014,1,800,22,1,0,15,87.8,800,80,1,0
9241,2014,2,1,5,4,0,0,,1,85.5,10,1
9242,2014,2,1,5,1,0,151,76.3,1,86.7,1,0
9243,2014,2,1,10,2,0,132,87.4,1,89.3,3,0
9244,2014,2,1,9,2,0,132,89.7,1,90.7,3,0
9245,2014,2,1,9,2,0,132,91,1,92.1,3,0
9246,2014,1,1,6,1,0,77,66.6,1,73.1,1,0
9247,2014,1,1,1,2,,132,81.9,1,76.2,1,0
9248,2014,2,1,21,1,0,148,73.5,1,89.3,1,0
9249,2014,1,331,3,7,0,0,35,331,92,5,0
9250,2014,1,1,7,2,0,132,71.5,1,71.3,1,0
9251,2014,1,1,1,4,0,41,69.1,1,77.3,10,1
9252,2014,1,1,1,1,0,31,56.2,1,75.4,5,0
9253,2014,2,1,8,1,2,119,67.3,1,81.7,1,0
9254,2014,1,1,8,7,1,42,58.3,310,85.73,12,1
9255,2014,2,800,22,1,0,15,92.4,800,80,1,0
9256,2014,1,800,22,1,0,30,89,800,80,1,0
9257,2014,2,800,22,1,0,15,72.4,800,80,1,0
9258,2014,2,800,22,1,0,15,92.6,800,80,1,0
9259,2014,1,800,22,1,0,15,89,800,80,1,0
9260,2014,2,800,22,1,0,15,86,800,80,1,0
9261,2014,1,800,22,1,0,15,83.2,800,80,1,0
9262,2014,2,800,22,1,0,18,86.3,800,80,1,0
9263,2014,1,800,22,1,0,31,86.3,800,80,1,0
9264,2014,2,800,22,1,0,15,64,800,80,1,0
9265,2014,2,911,22,1,0,15,90.2,911,80,1,0
9266,2014,2,800,22,1,0,15,89.4,800,80,1,0
9267,2014,1,800,22,1,0,18,86.7,800,80,1,0
9268,2014,2,800,22,1,0,31,91.5,800,80,1,0
9269,2014,2,800,22,1,0,15,81.4,800,80,1,0
9270,2014,2,800,22,1,0,15,86.2,800,80,1,0
9271,2014,1,800,22,1,0,15,90.8,800,80,1,0
9272,2014,1,1,7,4,0,0,,1,82.5,10,1
9273,2014,2,800,22,1,0,15,84.2,800,80,1,0
9274,2014,2,1,15,2,0,132,74.9,1,71.7,1,0
9275,2014,2,1,15,2,0,132,75.7,1,76.7,1,0
9276,2014,2,1,8,4,0,21,61.3,1,81.1,10,1
9277,2014,2,1,5,4,0,16,95.1,1,93,10,1
9278,2014,2,2,8,2,,132,62.2,1,76.3,1,0
9279,2014,1,1,8,2,0,132,64.3,1,75.5,1,0
9280,2014,1,1,8,2,,132,65,1,85.5,1,0
9281,2014,2,1,8,2,0,132,64,1,84.6,1,0
9282,2014,2,1,8,1,0,102,76.7,1,78.3,1,0
9283,2014,1,1,7,2,,132,64,1,79.6,1,0
9284,2014,1,1,8,3,0,6,47.5,1,78.9,7,1
9285,2014,1,1,8,2,0,132,63.9,1,73.8,1,0
9286,2014,2,1,8,2,,132,62.2,1,72.2,1,0
9287,2014,1,1,21,1,0,92,60.6,310,94.67,1,0
9288,2014,1,1,8,1,0,122,69.5,1,74.8,1,0
9289,2014,1,1,8,4,0,12,58.7,610,83.8,10,1
9290,2014,1,1,5,1,0,64,57.5,1,83.1,5,0
9291,2014,1,1,3,2,0,160,73.4,1,85.4,1,0
9292,2014,1,1,8,2,0,132,61.3,1,81.4,1,0
9293,2014,1,1,1,1,0,69,62.3,1,82,1,0
9294,2014,1,635,5,1,0,5,42.6,635,80,1,0
9295,2014,2,650,8,1,0,15,91.8,650,80,1,0
9296,2014,1,533,4,1,0,15,86.6,533,80,1,0
9297,2014,2,900,8,1,0,15,87.2,900,80,1,0
9298,2014,1,1,8,2,0,132,68.9,1,71.7,1,0
9299,2014,1,1,6,2,0,132,76.4,1,85.5,1,0
9300,2014,1,2,15,1,0,36,66.4,2,84.3,1,0
9301,2014,2,331,8,7,0,18,71.2,331,82.6,12,1
9302,2014,2,800,22,1,0,16,92.4,800,80,1,0
9303,2014,1,800,22,1,0,15,83.6,800,80,1,0
9304,2014,2,800,22,1,0,15,82.6,800,80,1,0
9305,2014,2,913,22,1,0,15,84.4,913,80,1,0
9306,2014,2,800,22,1,0,16,90.3,800,80,1,0
9307,2014,1,800,22,1,0,16,94.9,800,80,1,0
9308,2014,1,800,22,1,0,15,93.6,800,80,1,0
9309,2014,1,800,22,1,0,15,91.6,800,80,1,0
9310,2014,1,800,22,1,0,15,93,800,80,1,0
9311,2014,2,800,22,1,0,16,93.6,800,80,1,0
9312,2014,2,800,22,1,0,15,95.4,800,80,1,0
9313,2014,2,800,22,1,0,6,58,800,80,1,0
9314,2014,1,800,22,1,0,15,89.4,800,80,1,0
9315,2014,2,810,22,1,0,15,86.4,810,80,1,0
9316,2014,2,800,22,1,0,15,88.4,800,80,1,0
9317,2014,2,800,22,1,0,15,82.8,800,80,1,0
9318,2014,2,800,22,1,0,16,96.1,800,80,1,0
9319,2014,2,800,22,1,0,15,91.8,800,80,1,0
9320,2014,2,800,22,1,0,15,90.4,800,80,1,0
9321,2014,1,800,22,1,0,15,90.4,800,80,1,0
9322,2014,2,800,22,1,0,15,89.8,800,80,1,0
9323,2014,2,800,22,1,0,15,96,800,80,1,0
9324,2014,2,800,22,1,0,16,93.1,800,80,1,0
9325,2014,2,800,22,1,0,15,90,800,80,1,0
9326,2014,2,800,22,1,0,15,83.6,800,80,1,0
9327,2014,2,800,22,1,0,15,96.2,800,80,1,0
9328,2014,2,800,22,1,0,15,75.4,800,80,1,0
9329,2014,1,800,22,1,0,15,92,800,80,1,0
9330,2014,2,800,22,1,0,15,94.6,800,80,1,0
9331,2014,2,800,22,1,0,15,92.8,800,80,1,0
9332,2014,2,800,22,1,0,15,95.2,800,80,1,0
9333,2014,2,800,22,1,0,15,86.6,800,80,1,0
9334,2014,2,800,22,1,0,15,79.6,800,80,1,0
9335,2014,2,800,22,1,0,15,85.2,800,80,1,0
9336,2014,2,800,22,1,0,15,82.6,800,80,1,0
9337,2014,1,800,22,1,0,15,88,800,80,1,0
9338,2014,2,800,22,1,0,15,89,800,80,1,0
9339,2014,2,800,22,1,0,15,89,800,80,1,0
9340,2014,2,800,22,1,0,15,87.2,800,80,1,0
9341,2014,1,800,22,1,0,15,89,800,80,1,0
9342,2014,2,800,22,1,0,16,92.4,800,80,1,0
9343,2014,2,800,22,1,0,16,92.8,800,80,1,0
9344,2014,2,800,22,1,0,15,89.4,800,80,1,0
9345,2014,2,800,22,1,0,12,79,800,80,1,0
9346,2014,1,800,22,1,0,10,78.2,800,80,1,0
9347,2014,2,800,22,1,0,15,92.2,800,80,1,0
9348,2014,1,800,22,1,0,15,92.2,800,80,1,0
9349,2014,2,800,22,1,0,15,88.8,800,80,1,0
9350,2014,2,800,22,1,0,16,92.6,800,80,1,0
9351,2014,1,800,22,1,0,15,85.8,800,80,1,0
9352,2014,1,625,22,1,0,15,92.2,625,80,1,0
9353,2014,2,800,22,1,0,16,95.3,800,80,1,0
9354,2014,2,924,22,1,0,15,94.2,800,80,1,0
9355,2014,2,800,22,1,0,10,93.4,800,80,1,0
9356,2014,1,1,3,2,,160,63.8,310,80.5,1,0
9357,2014,2,1,9,2,0,132,74.7,1,80.9,1,0
9358,2014,1,2,9,1,0,116,70.2,313,89.5,1,0
9359,2014,2,1,15,2,0,132,95.9,1,90.1,3,0
9360,2014,1,1,21,4,0,27,63.4,310,95.8,10,1
9361,2014,2,1,8,1,0,114,69.5,1,68.8,1,0
9362,2014,2,1,15,2,1,132,65.3,1,73.6,1,0
9363,2014,1,1,8,1,0,93,60.3,1,80,1,0
9364,2014,2,1,15,2,0,132,87.2,310,83.8,3,0
9365,2014,1,1,8,1,0,80,60.4,310,96.33,1,0
9366,2014,2,1,15,2,0,132,80.4,312,95.9,1,0
9367,2014,2,1,15,2,,132,72.3,1,86.3,1,0
9368,2014,2,1,6,1,0,111,62.8,1,87.3,1,0
9369,2014,2,321,8,2,1,132,66,1,88.9,1,0
9370,2014,1,1,9,2,0,132,77.5,1,79.3,1,0
9371,2014,1,1,2,7,0,19,63,331,91.81,12,1
9372,2014,1,331,8,7,0,18,53.2,331,90.34,12,1
9373,2014,1,1,21,1,0,141,69.8,1,81.6,1,0
9374,2014,1,2,21,1,0,154,71.6,310,97.65,1,0
9375,2014,2,1,8,2,0,132,82.6,1,81.5,1,0
9376,2014,2,320,11,4,0,85,76,1,90.2,10,1
9377,2014,2,1,2,4,0,0,,810,91.5,10,1
9378,2014,2,1,1,1,0,75,63.6,1,70.3,1,0
9379,2014,1,1,2,1,0,106,61.1,1,77.2,1,0
9380,2014,1,1,9,7,0,0,,1,82.9,1,0
9381,2014,1,1,8,2,,132,69.6,1,76.4,1,0
9382,2014,1,1,8,1,1,105,56.8,1,73.8,4,0
9383,2014,1,1,10,4,0,9,56.8,1,77.5,10,1
9384,2014,1,2,15,4,0,6,71,1,84.3,10,1
9385,2014,2,1,1,2,,132,87,310,99.21,3,0
9386,2014,1,1,2,2,,132,79,1,84.6,1,0
9387,2014,2,1,6,1,0,130,65.9,310,78.8,1,0
9388,2014,1,1,21,1,0,87,66.4,310,98.75,1,0
9389,2014,2,1,1,2,,132,63.2,1,71.8,1,0
9390,2014,1,1,9,1,1,84,57.7,1,79.2,4,0
9391,2014,2,1,15,2,0,132,79.2,1,65.7,1,0
9392,2014,1,1,2,1,1,117,62,1,90.8,1,0
9393,2014,1,1,9,3,0,12,46.1,1,92.1,7,1
9394,2014,1,321,5,2,0,160,83.9,321,88.3,1,0
9395,2014,1,924,4,1,0,15,77.6,924,80,1,0
9396,2014,1,1,6,1,0,126,66.3,1,79.6,1,0
9397,2014,2,320,8,1,0,110,69.4,1,86.3,1,0
9398,2014,1,1,9,1,0,132,68,1,74.4,1,0
9399,2014,1,1,15,2,,132,67.3,1,79.8,1,0
